ticket_id,customer_id,issue_type,resolution_time_hrs,compensation_amount
56646,84183,Wrong Item,54.5,0
56647,86876,Missing Item,53.0,0
56648,102281,Missing Item,45.2,100
56649,94332,Missing Item,53.1,0
56650,85384,Late Delivery,8.8,50
56651,75964,Wrong Item,69.3,0
56652,113267,Late Delivery,70.1,50
56653,101555,Late Delivery,38.5,200
56654,53071,Payment Issue,68.8,50
56655,52620,Wrong Item,57.5,100
56656,92301,Late Delivery,66.8,0
56657,8097,Late Delivery,6.8,0
56658,117253,Late Delivery,62.5,0
56659,42388,Missing Item,71.6,0
56660,79551,Late Delivery,45.6,200
56661,54191,Missing Item,4.8,50
56662,76729,Late Delivery,39.5,0
56663,89997,Payment Issue,46.5,0
56664,60563,Wrong Item,51.5,300
56665,64972,Wrong Item,58.5,50
56666,101668,Late Delivery,13.4,300
56667,82137,Late Delivery,5.1,50
56668,18347,Wrong Item,37.6,0
56669,39432,Late Delivery,26.7,100
56670,48782,Late Delivery,33.9,0
56671,89512,Wrong Item,23.4,0
56672,112504,Late Delivery,46.8,100
56673,31097,Wrong Item,50.7,0
56674,73732,Missing Item,68.1,100
56675,104556,Late Delivery,50.6,50
56676,83258,Wrong Item,23.8,100
56677,10049,Wrong Item,68.8,200
56678,74895,Wrong Item,64.9,0
56679,26961,Wrong Item,22.0,0
56680,25150,Late Delivery,20.6,0
56681,111266,Wrong Item,7.4,0
56682,43643,Wrong Item,50.8,300
56683,41734,Payment Issue,3.7,300
56684,47688,Missing Item,68.5,0
56685,105677,Payment Issue,39.1,200
56686,58508,Wrong Item,56.7,100
56687,27615,Payment Issue,29.4,0
56688,3532,Late Delivery,19.6,50
56689,7230,Late Delivery,17.3,200
56690,26584,Late Delivery,20.6,100
56691,118215,Late Delivery,16.2,100
56692,116990,Missing Item,71.6,0
56693,73437,Late Delivery,18.1,100
56694,28355,Late Delivery,0.8,200
56695,63296,Wrong Item,50.6,50
56696,16156,Late Delivery,1.0,0
56697,27879,Missing Item,57.2,300
56698,25427,Payment Issue,16.9,0
56699,64229,Late Delivery,66.6,0
56700,113471,Late Delivery,32.8,50
56701,5170,Wrong Item,9.3,300
56702,116396,Late Delivery,47.0,0
56703,98017,Late Delivery,0.9,100
56704,55114,Missing Item,61.9,0
56705,66569,Late Delivery,65.8,50
56706,110531,Late Delivery,12.9,0
56707,57197,Late Delivery,38.6,0
56708,72465,Late Delivery,47.6,50
56709,8201,Wrong Item,70.7,200
56710,109028,Payment Issue,65.2,100
56711,11528,Late Delivery,61.9,200
56712,22287,Missing Item,47.1,100
56713,30005,Wrong Item,63.1,200
56714,11282,Wrong Item,14.7,0
56715,40898,Late Delivery,12.6,0
56716,53043,Late Delivery,25.2,0
56717,82272,Missing Item,37.3,200
56718,84725,Missing Item,48.3,0
56719,119475,Missing Item,47.7,50
56720,1441,Payment Issue,64.5,100
56721,7288,Wrong Item,6.5,300
56722,29801,Missing Item,19.0,0
56723,80841,Missing Item,54.1,0
56724,107079,Late Delivery,44.8,100
56725,89735,Late Delivery,68.6,0
56726,80456,Late Delivery,9.6,0
56727,43574,Late Delivery,21.9,0
56728,58419,Late Delivery,36.4,0
56729,5701,Late Delivery,4.2,0
56730,45379,Wrong Item,16.1,0
56731,80244,Missing Item,29.2,0
56732,77161,Missing Item,31.4,0
56733,107084,Late Delivery,31.7,0
56734,21105,Late Delivery,69.6,0
56735,84600,Wrong Item,70.1,200
56736,42384,Late Delivery,44.6,200
56737,60300,Payment Issue,37.0,100
56738,58332,Wrong Item,18.9,0
56739,5505,Missing Item,61.8,0
56740,96648,Late Delivery,6.2,0
56741,77258,Wrong Item,17.2,100
56742,7602,Late Delivery,26.6,200
56743,84412,Wrong Item,59.5,0
56744,9311,Payment Issue,49.8,50
56745,105559,Missing Item,54.3,100
56746,99289,Late Delivery,1.1,100
56747,31537,Missing Item,49.9,0
56748,45789,Wrong Item,22.5,0
56749,86412,Missing Item,71.1,0
56750,88236,Missing Item,17.0,200
56751,111527,Late Delivery,40.0,100
56752,5569,Wrong Item,3.5,0
56753,5259,Wrong Item,61.7,0
56754,76360,Late Delivery,44.5,200
56755,27986,Wrong Item,33.8,0
56756,29159,Payment Issue,25.2,100
56757,49580,Payment Issue,55.9,0
56758,75327,Late Delivery,11.5,100
56759,96930,Payment Issue,59.1,0
56760,98653,Late Delivery,39.2,200
56761,33507,Missing Item,49.9,0
56762,84381,Wrong Item,9.2,100
56763,45137,Late Delivery,28.4,100
56764,5176,Late Delivery,71.5,50
56765,53133,Missing Item,68.9,50
56766,110662,Late Delivery,60.7,0
56767,92892,Missing Item,65.0,0
56768,79155,Wrong Item,18.8,100
56769,15980,Late Delivery,42.9,0
56770,114744,Late Delivery,2.9,50
56771,100071,Late Delivery,49.2,0
56772,95904,Wrong Item,48.3,0
56773,50547,Late Delivery,13.2,0
56774,119200,Wrong Item,17.9,0
56775,87749,Late Delivery,57.4,0
56776,72455,Late Delivery,25.6,0
56777,63140,Late Delivery,65.0,50
56778,65722,Missing Item,9.6,0
56779,47369,Payment Issue,47.5,50
56780,26365,Missing Item,60.6,0
56781,71190,Wrong Item,9.8,50
56782,77026,Wrong Item,7.2,50
56783,47537,Payment Issue,34.3,0
56784,55505,Missing Item,0.8,200
56785,31266,Wrong Item,58.4,0
56786,105288,Late Delivery,3.5,100
56787,1181,Wrong Item,27.7,200
56788,23195,Missing Item,14.2,50
56789,9636,Missing Item,56.7,300
56790,11251,Payment Issue,7.3,200
56791,12279,Late Delivery,33.4,200
56792,64542,Late Delivery,53.6,200
56793,32555,Late Delivery,27.5,0
56794,30179,Missing Item,14.8,0
56795,41596,Late Delivery,26.1,50
56796,83460,Wrong Item,43.7,0
56797,38556,Missing Item,65.8,0
56798,98581,Late Delivery,60.0,0
56799,22365,Missing Item,38.5,50
56800,8719,Late Delivery,52.7,0
56801,88141,Late Delivery,6.9,0
56802,59547,Wrong Item,15.8,0
56803,66018,Late Delivery,63.2,0
56804,49872,Late Delivery,56.2,50
56805,113814,Wrong Item,3.1,100
56806,109959,Wrong Item,69.7,0
56807,17423,Payment Issue,38.9,0
56808,13944,Missing Item,67.1,0
56809,43882,Missing Item,0.9,100
56810,112787,Wrong Item,61.7,50
56811,97827,Wrong Item,17.8,100
56812,110471,Wrong Item,46.7,50
56813,8363,Wrong Item,50.4,50
56814,41263,Late Delivery,25.4,0
56815,43957,Late Delivery,12.6,50
56816,84588,Payment Issue,33.3,0
56817,113455,Late Delivery,10.8,100
56818,5782,Missing Item,7.2,200
56819,53666,Late Delivery,68.9,0
56820,87300,Late Delivery,47.0,0
56821,64640,Late Delivery,2.6,0
56822,74695,Late Delivery,33.2,300
56823,5812,Missing Item,61.1,0
56824,75779,Wrong Item,55.7,0
56825,41084,Payment Issue,8.1,50
56826,15124,Missing Item,71.9,0
56827,5996,Late Delivery,52.5,0
56828,112064,Payment Issue,20.0,0
56829,46455,Late Delivery,11.1,200
56830,34619,Late Delivery,31.8,50
56831,83210,Wrong Item,70.1,100
56832,117214,Wrong Item,14.4,50
56833,118541,Missing Item,59.5,200
56834,93363,Payment Issue,40.8,100
56835,116839,Wrong Item,35.9,0
56836,116518,Missing Item,10.5,0
56837,63922,Missing Item,25.8,0
56838,98719,Payment Issue,49.4,300
56839,66085,Wrong Item,55.9,100
56840,17245,Late Delivery,63.1,0
56841,75233,Late Delivery,58.7,0
56842,15359,Late Delivery,10.7,0
56843,52077,Late Delivery,25.1,0
56844,12047,Late Delivery,14.7,0
56845,68214,Wrong Item,55.7,50
56846,119228,Missing Item,12.4,200
56847,43793,Late Delivery,1.4,200
56848,58663,Wrong Item,27.3,50
56849,7298,Late Delivery,4.5,0
56850,50325,Wrong Item,65.8,0
56851,36759,Missing Item,70.4,50
56852,6716,Late Delivery,29.8,50
56853,107146,Missing Item,30.0,50
56854,57690,Missing Item,3.2,0
56855,2269,Wrong Item,54.0,200
56856,86853,Late Delivery,50.0,50
56857,17572,Late Delivery,4.1,0
56858,102628,Late Delivery,66.2,200
56859,80460,Late Delivery,36.1,0
56860,119901,Late Delivery,46.5,0
56861,111040,Wrong Item,3.4,100
56862,119054,Missing Item,33.6,50
56863,96753,Wrong Item,61.7,0
56864,21530,Late Delivery,8.5,0
56865,78509,Late Delivery,26.8,100
56866,61517,Late Delivery,30.0,50
56867,65403,Wrong Item,62.3,100
56868,58354,Late Delivery,31.2,0
56869,119719,Late Delivery,54.8,0
56870,119191,Missing Item,12.5,100
56871,76967,Payment Issue,57.0,0
56872,56459,Missing Item,42.1,0
56873,41273,Missing Item,67.4,100
56874,59365,Wrong Item,49.7,100
56875,4850,Missing Item,61.0,50
56876,52649,Payment Issue,5.4,200
56877,74455,Late Delivery,12.5,50
56878,15315,Late Delivery,12.7,100
56879,89841,Missing Item,13.1,50
56880,49861,Payment Issue,29.6,0
56881,17781,Wrong Item,36.3,100
56882,17025,Late Delivery,13.4,0
56883,62510,Late Delivery,24.6,100
56884,106374,Late Delivery,7.3,0
56885,56755,Late Delivery,5.8,0
56886,5101,Payment Issue,36.5,50
56887,60414,Wrong Item,56.5,100
56888,14304,Missing Item,53.4,100
56889,19171,Wrong Item,57.5,100
56890,10633,Late Delivery,7.4,50
56891,27855,Late Delivery,47.2,0
56892,94025,Late Delivery,32.0,0
56893,9859,Wrong Item,9.0,200
56894,71173,Payment Issue,52.4,0
56895,105692,Missing Item,5.4,100
56896,63368,Late Delivery,9.8,100
56897,56741,Missing Item,38.5,100
56898,50908,Late Delivery,51.5,50
56899,74893,Missing Item,39.3,0
56900,44988,Wrong Item,26.2,0
56901,7386,Late Delivery,54.1,0
56902,44540,Wrong Item,72.0,100
56903,62884,Wrong Item,49.0,100
56904,74083,Missing Item,27.1,0
56905,21270,Wrong Item,57.7,50
56906,13118,Late Delivery,37.9,0
56907,7930,Wrong Item,0.9,50
56908,46884,Missing Item,4.9,0
56909,15840,Wrong Item,21.4,50
56910,10359,Wrong Item,66.9,50
56911,78289,Wrong Item,13.7,300
56912,58070,Late Delivery,57.1,0
56913,13530,Late Delivery,43.6,0
56914,103781,Late Delivery,4.7,200
56915,80836,Late Delivery,7.8,0
56916,23791,Missing Item,23.9,100
56917,35875,Late Delivery,28.0,0
56918,13083,Missing Item,65.1,100
56919,95607,Wrong Item,46.9,50
56920,96101,Late Delivery,39.5,100
56921,76434,Wrong Item,56.5,0
56922,28876,Late Delivery,61.9,0
56923,5705,Missing Item,21.1,50
56924,50808,Late Delivery,67.0,100
56925,83288,Late Delivery,38.7,100
56926,117139,Missing Item,52.1,100
56927,2168,Wrong Item,23.3,50
56928,3261,Late Delivery,29.4,200
56929,34563,Wrong Item,30.1,100
56930,50809,Late Delivery,36.9,0
56931,113670,Late Delivery,64.0,50
56932,43050,Late Delivery,56.6,0
56933,6295,Wrong Item,33.8,200
56934,91623,Late Delivery,16.7,0
56935,6927,Missing Item,53.7,0
56936,80720,Wrong Item,44.8,0
56937,43857,Late Delivery,38.1,50
56938,116789,Wrong Item,53.7,100
56939,117838,Late Delivery,13.7,0
56940,6483,Late Delivery,29.7,300
56941,42413,Late Delivery,56.0,0
56942,15509,Late Delivery,0.9,50
56943,1312,Late Delivery,39.8,0
56944,82381,Late Delivery,70.0,0
56945,17086,Late Delivery,32.9,0
56946,79143,Late Delivery,47.2,0
56947,4209,Wrong Item,35.9,300
56948,39272,Missing Item,2.6,0
56949,14563,Payment Issue,34.1,200
56950,4209,Wrong Item,48.1,0
56951,70576,Missing Item,35.2,200
56952,71468,Missing Item,59.2,300
56953,58323,Payment Issue,43.0,0
56954,103135,Late Delivery,44.2,0
56955,112056,Late Delivery,51.0,100
56956,83693,Late Delivery,64.8,200
56957,83070,Late Delivery,16.4,0
56958,51751,Late Delivery,55.7,0
56959,107785,Missing Item,21.6,0
56960,52975,Missing Item,23.2,0
56961,5677,Wrong Item,48.2,0
56962,56195,Payment Issue,55.1,50
56963,43302,Missing Item,66.8,0
56964,115711,Late Delivery,23.8,200
56965,38209,Wrong Item,44.2,0
56966,11062,Wrong Item,59.8,0
56967,67606,Late Delivery,26.4,50
56968,23030,Late Delivery,71.1,0
56969,108178,Late Delivery,58.7,100
56970,40565,Missing Item,66.2,300
56971,43507,Wrong Item,37.9,0
56972,9116,Wrong Item,34.3,0
56973,43207,Late Delivery,51.5,0
56974,64088,Late Delivery,30.5,300
56975,29213,Missing Item,20.5,100
56976,84722,Payment Issue,17.5,0
56977,62936,Late Delivery,43.3,50
56978,81319,Wrong Item,5.2,0
56979,77457,Late Delivery,57.9,50
56980,72942,Late Delivery,3.9,0
56981,88093,Wrong Item,2.3,0
56982,69064,Late Delivery,7.6,0
56983,62809,Late Delivery,29.4,50
56984,66321,Late Delivery,32.5,0
56985,117678,Wrong Item,30.8,0
56986,78593,Late Delivery,4.2,0
56987,22099,Missing Item,53.1,0
56988,108466,Wrong Item,21.2,0
56989,21617,Wrong Item,47.7,0
56990,5041,Late Delivery,1.1,0
56991,104004,Late Delivery,59.4,0
56992,102982,Payment Issue,44.3,300
56993,92623,Late Delivery,5.4,0
56994,8954,Late Delivery,69.3,50
56995,85171,Wrong Item,9.7,0
56996,63738,Late Delivery,71.7,50
56997,37163,Late Delivery,69.0,100
56998,12993,Missing Item,33.2,0
56999,47739,Late Delivery,54.8,0
57000,26010,Missing Item,42.9,0
57001,54240,Payment Issue,32.3,50
57002,17340,Payment Issue,67.2,100
57003,6748,Late Delivery,23.7,100
57004,48433,Late Delivery,5.1,0
57005,26422,Late Delivery,27.1,0
57006,89240,Missing Item,54.3,0
57007,20939,Wrong Item,50.9,50
57008,82226,Missing Item,31.6,0
57009,99886,Late Delivery,30.6,0
57010,53737,Late Delivery,63.5,0
57011,77480,Late Delivery,19.8,0
57012,117244,Late Delivery,70.4,0
57013,108055,Late Delivery,67.4,0
57014,51997,Late Delivery,8.5,50
57015,77657,Wrong Item,11.1,0
57016,75854,Late Delivery,67.7,0
57017,42904,Payment Issue,46.9,50
57018,29841,Missing Item,58.2,0
57019,50483,Payment Issue,23.4,50
57020,89557,Late Delivery,66.5,100
57021,65570,Late Delivery,18.1,0
57022,4109,Missing Item,34.9,50
57023,9578,Wrong Item,38.6,0
57024,38932,Payment Issue,55.7,100
57025,6295,Wrong Item,10.4,0
57026,101909,Wrong Item,32.3,50
57027,63001,Wrong Item,13.7,200
57028,60375,Late Delivery,16.6,0
57029,114617,Late Delivery,42.4,0
57030,43094,Late Delivery,29.8,0
57031,108473,Wrong Item,6.6,200
57032,43296,Late Delivery,11.1,50
57033,72110,Missing Item,11.4,0
57034,11060,Payment Issue,30.8,200
57035,105967,Payment Issue,27.4,200
57036,33248,Late Delivery,39.0,0
57037,7315,Wrong Item,3.3,100
57038,9481,Missing Item,32.0,50
57039,61388,Late Delivery,4.8,50
57040,45495,Wrong Item,46.8,200
57041,63488,Wrong Item,4.0,100
57042,89211,Late Delivery,48.7,0
57043,28451,Late Delivery,37.4,100
57044,74944,Late Delivery,64.0,300
57045,24635,Missing Item,40.1,0
57046,81080,Late Delivery,40.6,0
57047,80083,Missing Item,52.0,0
57048,77402,Late Delivery,71.3,50
57049,66696,Wrong Item,28.2,0
57050,93492,Late Delivery,59.9,100
57051,101744,Late Delivery,59.4,0
57052,58839,Late Delivery,28.4,0
57053,119023,Missing Item,34.7,0
57054,46000,Late Delivery,38.5,0
57055,63123,Wrong Item,5.2,50
57056,48079,Wrong Item,23.8,0
57057,77546,Late Delivery,30.5,100
57058,16125,Wrong Item,33.2,50
57059,41003,Late Delivery,10.2,100
57060,38370,Wrong Item,61.7,50
57061,89194,Wrong Item,5.2,50
57062,118689,Wrong Item,69.0,200
57063,20976,Late Delivery,26.1,0
57064,92543,Late Delivery,52.9,0
57065,9372,Late Delivery,52.8,50
57066,21262,Missing Item,24.6,200
57067,593,Payment Issue,24.2,300
57068,107176,Late Delivery,48.1,200
57069,61199,Wrong Item,55.1,50
57070,57906,Late Delivery,9.3,0
57071,9251,Wrong Item,10.4,0
57072,72521,Late Delivery,5.4,0
57073,2943,Late Delivery,49.5,0
57074,11343,Wrong Item,12.0,200
57075,72157,Payment Issue,38.0,0
57076,62771,Late Delivery,53.9,0
57077,97279,Missing Item,67.2,100
57078,78310,Late Delivery,20.6,50
57079,55431,Missing Item,66.7,0
57080,3746,Wrong Item,69.8,0
57081,66882,Missing Item,43.1,0
57082,85053,Wrong Item,61.6,50
57083,49603,Wrong Item,1.0,0
57084,113099,Payment Issue,10.5,50
57085,100616,Late Delivery,4.1,0
57086,119481,Late Delivery,67.2,0
57087,71851,Late Delivery,3.5,50
57088,113947,Payment Issue,25.5,0
57089,2392,Missing Item,51.5,0
57090,30132,Late Delivery,52.6,200
57091,88636,Late Delivery,67.1,0
57092,90081,Missing Item,3.3,50
57093,42292,Missing Item,1.4,0
57094,18575,Missing Item,46.2,100
57095,76284,Wrong Item,48.9,0
57096,16877,Wrong Item,67.6,0
57097,114910,Missing Item,7.6,100
57098,116874,Wrong Item,56.8,100
57099,32578,Wrong Item,50.6,50
57100,85381,Late Delivery,17.2,0
57101,51145,Payment Issue,62.6,50
57102,33041,Missing Item,27.5,0
57103,53909,Wrong Item,68.0,100
57104,97127,Wrong Item,45.1,0
57105,100366,Payment Issue,21.6,100
57106,5989,Missing Item,6.0,100
57107,32867,Wrong Item,29.5,0
57108,72079,Late Delivery,5.1,0
57109,14329,Late Delivery,11.6,100
57110,73615,Wrong Item,4.3,0
57111,116009,Late Delivery,69.1,50
57112,820,Payment Issue,47.3,50
57113,61590,Missing Item,42.6,0
57114,107388,Late Delivery,45.1,200
57115,18556,Missing Item,53.6,100
57116,16676,Missing Item,17.8,50
57117,105491,Missing Item,40.1,200
57118,8259,Late Delivery,23.2,0
57119,41053,Missing Item,57.6,0
57120,111351,Wrong Item,39.5,0
57121,27415,Wrong Item,16.5,0
57122,79851,Wrong Item,24.5,0
57123,101756,Payment Issue,69.6,0
57124,41918,Late Delivery,15.0,0
57125,4402,Payment Issue,30.3,100
57126,3047,Payment Issue,34.1,300
57127,115502,Late Delivery,24.3,0
57128,34517,Wrong Item,27.4,200
57129,16699,Payment Issue,55.2,0
57130,88305,Late Delivery,43.3,200
57131,89553,Wrong Item,4.4,0
57132,21244,Missing Item,59.4,50
57133,96933,Wrong Item,5.3,0
57134,70558,Late Delivery,19.6,50
57135,37621,Payment Issue,69.6,50
57136,104183,Late Delivery,33.4,0
57137,42061,Wrong Item,24.3,50
57138,6636,Payment Issue,2.3,0
57139,53971,Wrong Item,50.8,0
57140,113121,Late Delivery,59.8,300
57141,92897,Late Delivery,56.8,100
57142,90442,Late Delivery,23.7,0
57143,107706,Late Delivery,31.2,100
57144,23642,Wrong Item,39.5,200
57145,31144,Late Delivery,26.3,50
57146,66024,Missing Item,53.5,50
57147,41057,Late Delivery,4.7,0
57148,31026,Wrong Item,61.7,100
57149,106954,Missing Item,51.8,200
57150,80427,Late Delivery,52.5,0
57151,99854,Missing Item,57.7,0
57152,71873,Late Delivery,43.5,50
57153,7504,Wrong Item,52.9,0
57154,7503,Missing Item,33.4,0
57155,1517,Payment Issue,22.9,50
57156,57516,Late Delivery,46.1,100
57157,74162,Late Delivery,60.1,0
57158,47839,Late Delivery,31.2,100
57159,47524,Late Delivery,54.1,100
57160,73894,Missing Item,71.4,0
57161,43151,Late Delivery,7.1,100
57162,88141,Late Delivery,34.9,0
57163,50716,Wrong Item,64.7,0
57164,11404,Late Delivery,71.2,0
57165,25957,Payment Issue,46.8,50
57166,60266,Wrong Item,3.8,0
57167,77777,Late Delivery,17.3,0
57168,111299,Late Delivery,44.6,50
57169,51680,Payment Issue,70.7,0
57170,77644,Missing Item,28.2,0
57171,113842,Wrong Item,63.5,100
57172,62444,Wrong Item,58.5,300
57173,110685,Wrong Item,23.5,0
57174,79991,Missing Item,69.7,50
57175,53254,Wrong Item,65.2,300
57176,70242,Late Delivery,24.2,0
57177,118916,Missing Item,4.5,0
57178,75451,Late Delivery,47.8,0
57179,25408,Wrong Item,56.2,0
57180,49867,Late Delivery,65.3,0
57181,10027,Late Delivery,21.1,300
57182,97522,Missing Item,57.8,0
57183,50336,Late Delivery,32.2,50
57184,85685,Late Delivery,31.6,50
57185,64467,Late Delivery,56.1,100
57186,30490,Late Delivery,4.2,0
57187,67553,Missing Item,58.2,50
57188,66206,Missing Item,4.9,100
57189,15979,Missing Item,20.5,50
57190,29248,Late Delivery,49.0,0
57191,31413,Late Delivery,1.3,0
57192,62971,Missing Item,67.9,100
57193,52437,Late Delivery,32.7,0
57194,40683,Late Delivery,71.8,0
57195,96809,Payment Issue,71.3,0
57196,78044,Late Delivery,7.0,200
57197,15521,Wrong Item,61.1,50
57198,82373,Late Delivery,23.9,50
57199,77885,Wrong Item,67.8,50
57200,85570,Late Delivery,63.9,0
57201,107497,Wrong Item,58.4,0
57202,90137,Late Delivery,63.3,100
57203,17099,Late Delivery,8.7,50
57204,48032,Late Delivery,66.0,0
57205,113323,Wrong Item,63.5,0
57206,14190,Payment Issue,30.7,0
57207,41222,Wrong Item,61.5,50
57208,63109,Wrong Item,44.3,100
57209,34423,Missing Item,34.8,200
57210,100310,Payment Issue,41.2,50
57211,54279,Missing Item,27.0,100
57212,28619,Wrong Item,10.8,0
57213,89812,Wrong Item,35.2,100
57214,119502,Payment Issue,5.6,0
57215,38781,Wrong Item,2.9,200
57216,47560,Wrong Item,28.5,100
57217,108957,Late Delivery,41.9,0
57218,4210,Late Delivery,61.9,100
57219,32754,Late Delivery,42.3,0
57220,30651,Late Delivery,38.1,0
57221,104034,Missing Item,9.9,0
57222,32514,Wrong Item,61.2,50
57223,83781,Missing Item,6.1,200
57224,33893,Missing Item,1.1,200
57225,88147,Missing Item,63.3,300
57226,78849,Late Delivery,46.0,0
57227,59624,Late Delivery,30.4,0
57228,80170,Late Delivery,33.3,0
57229,11351,Late Delivery,1.7,200
57230,1158,Missing Item,63.0,300
57231,38719,Missing Item,71.2,100
57232,1376,Payment Issue,61.2,0
57233,111389,Wrong Item,2.1,0
57234,57656,Wrong Item,48.8,100
57235,63008,Wrong Item,11.6,100
57236,2596,Late Delivery,31.1,100
57237,99518,Wrong Item,34.3,100
57238,52218,Late Delivery,5.9,0
57239,45700,Missing Item,42.1,0
57240,60216,Missing Item,71.8,50
57241,39141,Missing Item,56.2,0
57242,38836,Late Delivery,17.7,50
57243,115780,Wrong Item,49.2,50
57244,53853,Missing Item,55.3,0
57245,25710,Late Delivery,64.2,100
57246,70979,Missing Item,40.3,0
57247,30881,Late Delivery,62.3,200
57248,56679,Wrong Item,48.1,50
57249,77212,Payment Issue,66.2,0
57250,11525,Wrong Item,46.4,100
57251,82379,Late Delivery,21.1,100
57252,31838,Late Delivery,68.1,0
57253,86887,Late Delivery,50.0,0
57254,20036,Payment Issue,35.2,0
57255,28702,Wrong Item,57.1,0
57256,65903,Wrong Item,64.0,100
57257,71664,Late Delivery,26.8,100
57258,33125,Late Delivery,30.7,0
57259,55293,Late Delivery,4.9,50
57260,43977,Wrong Item,70.4,100
57261,44799,Late Delivery,63.3,300
57262,55780,Wrong Item,60.9,0
57263,75636,Payment Issue,46.6,100
57264,35646,Late Delivery,13.4,200
57265,86160,Late Delivery,37.2,50
57266,28608,Late Delivery,19.0,50
57267,70942,Wrong Item,64.9,200
57268,108073,Wrong Item,61.6,50
57269,15566,Payment Issue,43.3,50
57270,119799,Payment Issue,17.7,0
57271,63970,Missing Item,24.4,100
57272,108086,Wrong Item,14.2,100
57273,78352,Late Delivery,53.5,0
57274,25764,Late Delivery,5.9,50
57275,58446,Late Delivery,8.5,50
